wave_year,country,region,age,gender,urban,own_ed_level,parent_ed_level,own_years_schooling,parent_years_schooling,father_ed_level,mother_ed_level,father_years_schooling,mother_years_schooling,sample_weight,hh_income_proxy,migration_exposure,multigenerational_hh,cohort
2022,Uzbekistan,Tashkent region,39,female,1,tertiary,tertiary,16,16,tertiary,tertiary,16,16,15380.8369614997,5000000,0,0,35-44
2022,Uzbekistan,Tashkent region,56,male,1,tertiary,tertiary,16,16,tertiary,tertiary,16,16,81131.23696286367,7000000,0,0,55-64
2022,Uzbekistan,Tashkent region,50,female,1,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,68071.37336558984,NA,0,0,45-54
2022,Uzbekistan,Tashkent region,29,female,1,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,20507.78261533293,NA,0,0,25-34
2022,Uzbekistan,Tashkent region,32,female,1,tertiary,tertiary,16,16,tertiary,tertiary,16,16,41015.56523066586,NA,0,0,25-34
2022,Uzbekistan,Tashkent region,35,male,1,tertiary,tertiary,16,16,upper_secondary,tertiary,11,16,26181.7300845767,NA,0,0,35-44
2022,Uzbekistan,Tashkent region,25,female,1,tertiary,tertiary,16,16,tertiary,tertiary,16,16,10253.89130766646,5000000,0,0,25-34
2022,Uzbekistan,Tashkent region,52,male,1,tertiary,tertiary,16,16,tertiary,tertiary,16,16,22887.87198408052,12000000,0,0,45-54
2022,Uzbekistan,Tashkent region,44,female,1,tertiary,tertiary,16,16,tertiary,tertiary,16,16,17017.84334139746,7000000,0,0,35-44
2022,Uzbekistan,Tashkent region,49,female,1,tertiary,tertiary,16,16,tertiary,tertiary,16,16,68071.37336558984,5000000,0,0,45-54
2022,Uzbekistan,Tashkent region,45,male,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,5721.967996020131,NA,0,0,45-54
2022,Uzbekistan,Andijan region,57,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,25637.56774959813,960000,0,0,55-64
2022,Uzbekistan,Andijan region,39,female,0,upper_secondary,tertiary,11,16,tertiary,upper_secondary,16,11,5742.884993418383,6000000,0,0,35-44
2022,Uzbekistan,Andijan region,26,female,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,11485.76998683677,10000000,0,0,25-34
2022,Uzbekistan,Andijan region,30,female,0,tertiary,tertiary,16,16,upper_secondary,tertiary,11,16,5742.884993418383,5000000,0,0,25-34
2022,Uzbekistan,Andijan region,52,female,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,4765.581875857516,2500000,0,0,45-54
2022,Uzbekistan,Andijan region,36,female,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,5742.884993418383,5000000,0,0,35-44
2022,Uzbekistan,Andijan region,64,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,19062.32750343006,8000000,0,1,55-64
2022,Uzbekistan,Andijan region,27,female,0,upper_secondary,tertiary,11,16,tertiary,tertiary,16,16,17228.65498025515,8500000,0,0,25-34
2022,Uzbekistan,Andijan region,33,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,11485.76998683677,4000000,0,1,25-34
2022,Uzbekistan,Andijan region,47,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,4765.581875857516,10000000,0,0,45-54
2022,Uzbekistan,Andijan region,53,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,6409.391937399531,2000000,0,0,45-54
2022,Uzbekistan,Andijan region,52,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,76912.7032487944,5500000,0,0,45-54
2022,Uzbekistan,Andijan region,52,female,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,4765.581875857516,2070000,0,0,45-54
2022,Uzbekistan,Andijan region,25,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,5742.884993418383,5000000,0,0,25-34
2022,Uzbekistan,Andijan region,43,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,12818.78387479906,2000000,0,0,35-44
2022,Uzbekistan,Andijan region,44,female,0,upper_secondary,tertiary,11,16,tertiary,upper_secondary,16,11,14296.74562757255,3300000,0,0,35-44
2022,Uzbekistan,Andijan region,28,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,5742.884993418383,3000000,0,0,25-34
2022,Uzbekistan,Andijan region,39,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,5264.31124396685,7000000,0,0,35-44
2022,Uzbekistan,Andijan region,37,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,5264.31124396685,4000000,0,0,35-44
2022,Uzbekistan,Andijan region,48,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,4368.45005286939,3000000,0,0,45-54
2022,Uzbekistan,Andijan region,37,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,10528.6224879337,4000000,0,0,35-44
2022,Uzbekistan,Andijan region,38,female,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,5264.31124396685,2500000,0,0,35-44
2022,Uzbekistan,Andijan region,29,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,5264.31124396685,3000000,0,0,25-34
2022,Uzbekistan,Andijan region,36,female,0,tertiary,tertiary,16,16,upper_secondary,tertiary,11,16,5264.31124396685,600000,0,0,35-44
2022,Uzbekistan,Andijan region,28,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,5264.31124396685,1000000,0,0,25-34
2022,Uzbekistan,Andijan region,41,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,13105.35015860817,6000000,0,0,35-44
2022,Uzbekistan,Andijan region,46,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,8736.90010573878,3000000,0,0,45-54
2022,Uzbekistan,Andijan region,29,female,0,lower_secondary,tertiary,9,16,tertiary,tertiary,16,16,5264.31124396685,4000000,0,0,25-34
2022,Uzbekistan,Andijan region,41,male,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,11750.55188523247,10000000,0,0,35-44
2022,Uzbekistan,Andijan region,50,male,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,23501.10377046495,5000000,0,0,45-54
2022,Uzbekistan,Andijan region,46,female,0,upper_secondary,tertiary,11,16,upper_secondary,tertiary,11,16,8736.90010573878,50000000,0,0,45-54
2022,Uzbekistan,Andijan region,45,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,4368.45005286939,2000000,1,0,45-54
2022,Uzbekistan,Andijan region,34,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,5264.31124396685,5000000,0,0,25-34
2022,Uzbekistan,Andijan region,40,female,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,4368.45005286939,4000000,0,0,35-44
2022,Uzbekistan,Andijan region,44,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,5875.275942616237,3000000,0,0,35-44
2022,Uzbekistan,Andijan region,28,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,24065.42282956274,3500000,0,1,25-34
2022,Uzbekistan,Andijan region,53,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,14977.54303840934,5000000,0,0,45-54
2022,Uzbekistan,Andijan region,58,male,0,upper_secondary,tertiary,11,16,tertiary,upper_secondary,16,11,26858.4043091028,10000000,0,0,55-64
2022,Uzbekistan,Andijan region,28,male,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,23042.75467196554,6000000,0,0,25-34
2022,Uzbekistan,Andijan region,32,male,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,30723.67289595406,6500000,0,1,25-34
2022,Uzbekistan,Andijan region,33,male,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,30723.67289595406,4000000,0,1,25-34
2022,Uzbekistan,Andijan region,59,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,14977.54303840934,5000000,0,0,55-64
2022,Uzbekistan,Andijan region,51,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,20143.8032318271,2500000,0,0,45-54
2022,Uzbekistan,Andijan region,47,male,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,26858.4043091028,5000000,0,0,45-54
2022,Uzbekistan,Andijan region,50,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,19970.05738454578,4500000,0,0,45-54
2022,Uzbekistan,Andijan region,33,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,18049.06712217206,2500000,0,0,25-34
2022,Uzbekistan,Andijan region,26,female,0,tertiary,tertiary,16,16,upper_secondary,tertiary,11,16,12032.71141478137,7000000,0,0,25-34
2022,Uzbekistan,Andijan region,35,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,15361.83644797703,5000000,0,0,35-44
2022,Uzbekistan,Andijan region,50,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,9985.02869227289,3800000,0,0,45-54
2022,Uzbekistan,Andijan region,43,female,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,9985.02869227289,3500000,0,0,35-44
2022,Uzbekistan,Andijan region,34,female,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,12032.71141478137,2000000,0,0,25-34
2022,Uzbekistan,Andijan region,31,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,12032.71141478137,NA,0,0,25-34
2022,Uzbekistan,Andijan region,46,female,0,upper_secondary,tertiary,11,16,tertiary,tertiary,16,16,4992.514346136445,700000,0,0,45-54
2022,Uzbekistan,Andijan region,57,male,0,tertiary,lower_secondary,16,9,no_formal,lower_secondary,0,9,13429.2021545514,3000000,0,0,55-64
2022,Uzbekistan,Andijan region,54,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,53716.80861820559,4500000,0,0,45-54
2022,Uzbekistan,Andijan region,40,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,6342.778864936569,6500000,0,0,35-44
2022,Uzbekistan,Andijan region,35,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,7643.526123126586,5000000,0,0,35-44
2022,Uzbekistan,Andijan region,25,female,1,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,7643.526123126586,1000000,0,0,25-34
2022,Uzbekistan,Andijan region,39,male,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,19516.56516004692,4000000,0,0,35-44
2022,Uzbekistan,Andijan region,34,female,1,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,15287.05224625317,2500000,0,0,25-34
2022,Uzbekistan,Andijan region,40,male,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,17061.23481943848,3600000,0,0,35-44
2022,Uzbekistan,Andijan region,27,male,1,tertiary,tertiary,16,16,tertiary,tertiary,16,16,19516.56516004692,6000000,0,0,25-34
2022,Uzbekistan,Andijan region,35,female,1,tertiary,tertiary,16,16,tertiary,tertiary,16,16,15287.05224625317,5000000,0,0,35-44
2022,Uzbekistan,Andijan region,29,male,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,39033.13032009383,3000000,0,0,25-34
2022,Uzbekistan,Andijan region,41,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,6342.778864936569,6000000,0,0,35-44
2022,Uzbekistan,Andijan region,25,female,1,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,15287.05224625317,3300000,0,0,25-34
2022,Uzbekistan,Andijan region,32,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,15287.05224625317,4000000,0,0,25-34
2022,Uzbekistan,Andijan region,32,female,1,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,30574.10449250634,4000000,0,0,25-34
2022,Uzbekistan,Andijan region,64,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,19028.33659480971,4000000,0,1,55-64
2022,Uzbekistan,Andijan region,43,male,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,17061.23481943848,5500000,0,0,35-44
2022,Uzbekistan,Andijan region,33,female,1,upper_secondary,tertiary,11,16,upper_secondary,tertiary,11,16,15287.05224625317,5000000,0,0,25-34
2022,Uzbekistan,Andijan region,30,female,1,upper_secondary,tertiary,11,16,upper_secondary,tertiary,11,16,7643.526123126586,5000000,0,0,25-34
2022,Uzbekistan,Andijan region,39,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,7643.526123126586,800000,0,0,35-44
2022,Uzbekistan,Andijan region,47,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,25371.11545974628,3200000,0,0,45-54
2022,Uzbekistan,Fergana region,30,female,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,81131.23696286367,6000000,0,0,25-34
2022,Uzbekistan,Fergana region,31,female,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,81131.23696286367,10000000,0,0,25-34
2022,Uzbekistan,Fergana region,29,male,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,81131.23696286367,6000000,0,0,25-34
2022,Uzbekistan,Fergana region,33,male,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,81131.23696286367,10000000,0,0,25-34
2022,Uzbekistan,Fergana region,55,female,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,4378.012424725616,3000000,0,0,55-64
2022,Uzbekistan,Fergana region,42,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,26268.0745483537,1600,0,0,35-44
2022,Uzbekistan,Fergana region,57,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,lower_secondary,11,9,70048.19879560986,5000000,0,0,55-64
2022,Uzbekistan,Fergana region,36,male,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,81131.23696286367,10000000,0,1,35-44
2022,Uzbekistan,Fergana region,59,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,13134.03727417685,10000000,0,0,55-64
2022,Uzbekistan,Fergana region,26,male,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,81131.23696286367,6000000,0,1,25-34
2022,Uzbekistan,Fergana region,49,female,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,70048.19879560986,6000000,0,0,45-54
2022,Uzbekistan,Fergana region,38,female,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,52758.34622069493,3000000,0,0,35-44
2022,Uzbekistan,Fergana region,44,female,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,65670.18637088424,2500,0,1,35-44
2022,Uzbekistan,Fergana region,33,male,0,tertiary,tertiary,16,16,upper_secondary,tertiary,11,16,81131.23696286367,1000000,0,1,25-34
2022,Uzbekistan,Fergana region,41,male,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,81131.23696286367,7000000,0,1,35-44
2022,Uzbekistan,Fergana region,39,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,79137.5193310424,9000000,0,1,35-44
2022,Uzbekistan,Fergana region,47,female,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,70048.19879560986,4000000,0,0,45-54
2022,Uzbekistan,Fergana region,56,male,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,11285.59534037156,3500000,0,0,55-64
2022,Uzbekistan,Fergana region,43,female,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,4195.595240362049,3000000,0,0,35-44
2022,Uzbekistan,Fergana region,29,female,0,tertiary,tertiary,16,16,upper_secondary,tertiary,11,16,5056.008179483264,5000000,0,0,25-34
2022,Uzbekistan,Fergana region,51,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,11285.59534037156,3000000,0,0,45-54
2022,Uzbekistan,Fergana region,56,female,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,4195.595240362049,3000000,0,0,55-64
2022,Uzbekistan,Fergana region,46,female,0,upper_secondary,tertiary,11,16,tertiary,upper_secondary,16,11,12586.78572108615,4000000,0,1,45-54
2022,Uzbekistan,Fergana region,56,male,0,upper_secondary,tertiary,11,16,lower_secondary,tertiary,9,16,11285.59534037156,2000000,0,0,55-64
2022,Uzbekistan,Fergana region,58,female,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,16782.38096144819,8000000,0,1,55-64
2022,Uzbekistan,Fergana region,57,male,0,tertiary,lower_secondary,16,9,lower_secondary,lower_secondary,9,9,22571.19068074311,6000000,0,0,55-64
2022,Uzbekistan,Fergana region,58,female,0,tertiary,NA,16,NA,NA,NA,NA,NA,16782.38096144819,7000000,0,0,55-64
2022,Uzbekistan,Fergana region,39,male,0,upper_secondary,tertiary,11,16,tertiary,upper_secondary,16,11,25819.4742832257,4200000,0,1,35-44
2022,Uzbekistan,Fergana region,52,male,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,11285.59534037156,5000000,0,0,45-54
2022,Uzbekistan,Fergana region,35,female,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,10112.01635896653,3100000,0,0,35-44
2022,Uzbekistan,Fergana region,63,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,11285.59534037156,3000000,0,0,55-64
2022,Uzbekistan,Fergana region,49,female,0,tertiary,upper_secondary,16,11,upper_secondary,lower_secondary,11,9,4195.595240362049,8000000,0,0,45-54
2022,Uzbekistan,Fergana region,33,male,0,upper_secondary,tertiary,11,16,tertiary,upper_secondary,16,11,19364.60571241928,975000,0,0,25-34
2022,Uzbekistan,Fergana region,38,female,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,5056.008179483264,10000000,0,0,35-44
2022,Uzbekistan,Fergana region,43,male,0,tertiary,tertiary,16,16,upper_secondary,tertiary,11,16,5642.797670185778,3000000,0,0,35-44
2022,Uzbekistan,Fergana region,60,female,0,tertiary,tertiary,16,16,tertiary,lower_secondary,16,9,4195.595240362049,5000000,0,0,55-64
2022,Uzbekistan,Fergana region,59,male,0,tertiary,upper_secondary,16,11,upper_secondary,lower_secondary,11,9,14009.70456046124,2000000,0,0,55-64
2022,Uzbekistan,Fergana region,48,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,6944.433501288908,3000000,0,0,45-54
2022,Uzbekistan,Fergana region,49,female,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,10416.65025193336,2000000,0,0,45-54
2022,Uzbekistan,Fergana region,57,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,lower_secondary,11,9,9339.803040307495,1500000,0,0,55-64
2022,Uzbekistan,Fergana region,35,male,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,10683.92039305891,5000000,0,0,35-44
2022,Uzbekistan,Fergana region,57,female,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,13888.86700257782,3600000,0,0,55-64
2022,Uzbekistan,Fergana region,48,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,9339.803040307495,1200000,0,0,45-54
2022,Uzbekistan,Fergana region,59,male,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,18679.60608061499,10000000,0,0,55-64
2022,Uzbekistan,Fergana region,30,male,0,upper_secondary,tertiary,11,16,tertiary,upper_secondary,16,11,16025.88058958837,4000000,0,1,25-34
2022,Uzbekistan,Fergana region,28,female,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,4184.282631296494,1000000,0,0,25-34
2022,Uzbekistan,Fergana region,40,female,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,6944.433501288908,5000000,0,1,35-44
2022,Uzbekistan,Fergana region,39,male,0,upper_secondary,tertiary,11,16,tertiary,upper_secondary,16,11,21367.84078611782,3500000,0,1,35-44
2022,Uzbekistan,Fergana region,57,male,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,18679.60608061499,15000000,0,0,55-64
2022,Uzbekistan,Fergana region,26,male,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,10683.92039305891,5500000,0,0,25-34
2022,Uzbekistan,Fergana region,45,male,0,upper_secondary,tertiary,11,16,tertiary,tertiary,16,16,9339.803040307495,3000000,0,0,45-54
2022,Uzbekistan,Fergana region,28,male,0,tertiary,tertiary,16,16,upper_secondary,tertiary,11,16,10683.92039305891,4500000,0,0,25-34
2022,Uzbekistan,Fergana region,43,male,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,45142.38136148622,25000,0,0,35-44
2022,Uzbekistan,Fergana region,56,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,50347.1428843446,10000000,0,0,55-64
2022,Uzbekistan,Fergana region,26,male,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,12909.73714161285,6000000,0,0,25-34
2022,Uzbekistan,Fergana region,35,female,0,tertiary,tertiary,16,16,upper_secondary,tertiary,11,16,15168.0245384498,3000000,0,0,35-44
2022,Uzbekistan,Fergana region,35,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,40448.06543586611,7000000,0,1,35-44
2022,Uzbekistan,Fergana region,43,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,25173.5714421723,7000000,0,0,35-44
2022,Uzbekistan,Fergana region,62,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,8391.190480724097,15000,0,1,55-64
2022,Uzbekistan,Fergana region,62,female,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,8391.190480724097,2000000,0,1,55-64
2022,Uzbekistan,Fergana region,36,female,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,50560.08179483264,7000000,0,0,35-44
2022,Uzbekistan,Fergana region,38,female,0,tertiary,tertiary,16,16,upper_secondary,tertiary,11,16,50560.08179483264,5000000,0,1,35-44
